full_name,field,truncated_field,band,chip,coadd_path,ecsv_path,discoverydate,EXPTIMEE,DITHTYP,DITHRAD,DITH_REP,NINT,ROTOFF,RA,DEC,psfS_CM,aperS_CM,autoS_CM,Radius,SNR,Elongation,Distance,Separation,Survey_Crsmtch,Survey Crsmtch,aperMag,autoMag,aperMag_Err,psfMag_Err,autoME_CM,apMag,psfMag,Mag_Err_Crsmtch,Mag_Err,apMag2,psfME_CM,Mag,apMag_Err,aperME_CM,apMag2_Err,autoMag_Err,field_date,days_since_discovery,role,objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified,status
AT2025alvq,field12465-2025-04-14,field12465,J,C2,/mnt/photometry/AT2025alvq/field12465-2025-04-14/J/stack/coadd.Open-J.02303839-02303875.C2.fits,/mnt/photometry/AT2025alvq/field12465-2025-04-14/J/stack/GRB_J_C2_Data_VHS_02303875.ecsv,2025-04-07,8.58,Circle,60.0,1,10,48.0,200.08456,-12.57169,1.0,2.0,2.0,5.52,270.69,2.16,0.57417,0.38919,,,15.469,12.808,0.011,0.076,2.922,,15.811,,,,-0.081,,,0.261,,0.007,2025-04-14,7,sci,202935,AT,2025alvq,200.0846971,-12.571593,,,,48,ZTF,48.0,ZTF,18.433,111.0,r,"Nabeel Rehemtulla (CIERA, NU), Wynn Jacobson-Galán (Caltech), Theophile du Laz (Caltech) on behalf of ZTF",3/11/26 8:51,ZTF25aaluqfx,2026TNSTR1022....1R,,3/11/26 8:51,3/11/26 8:51,
AT2025kln,field14919-2025-05-24,field14919,J,C1,/mnt/photometry/AT2025kln/field14919-2025-05-24/J/stack/coadd.Open-J.02474811-02474847.C1.fits,/mnt/photometry/AT2025kln/field14919-2025-05-24/J/stack/GRB_J_C1_Data_VHS_02474847.ecsv,2025-05-15,8.58,Circle,60.0,1,10,48.0,143.57427,-3.23173,3.0,3.0,3.0,0.7,5.33,1.689,0.26046,-1.0,,,20.188,20.118,0.28,0.185,99.0,,20.036,,,,99.0,,,99.0,,0.277,2025-05-24,9,sci,179439,AT,2025kln,143.5742245,-3.231788281,,,,74,ALeRCE,48.0,ZTF,19.8107,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, S. Jurado, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, F. Andrades, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",5/15/25 16:05,"ZTF25aaqebif, PS25mxr",2025TNSTR1789....1M,,5/15/25 16:05,2/2/26 23:17,
SN2025wzh,field9950-2025-09-12,field9950,J,C4,/mnt/photometry/SN2025wzh/field9950-2025-09-12/J/stack/coadd.Open-J.02977154-02977190.C4.fits,/mnt/photometry/SN2025wzh/field9950-2025-09-12/J/stack/GRB_J_C4_Data_VHS_02977190.ecsv,2025-09-06,8.58,Circle,60.0,1,10,48.0,77.69765,-22.50698,3.0,0.0,0.0,0.94,13.95,1.133,0.31777,-1.0,,,19.057,18.807,0.09,317.823,99.0,,30.477,,,,99.0,,,99.0,,0.136,2025-09-12,6,sci,188149,SN,2025wzh,77.69772983,-22.50702562,0.04,11.0,SN IIP,59,GOTO,59.0,GOTO,19.13,120.0,L,"D. O'Neill, G. Ramsay, K. Ackley, M. Dyer, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, J. Casares, L. Nuttall, B. Godson, T. Killestein, A. Kumar, M. Pursiainen, on behalf of GOTO collaboration",9/6/25 6:21,"GOTO25gwd, ATLAS25lhk, ZTF25abuopnq, T202510070510475m223025, PS25mlv",2025TNSTR3585....1O,2025TNSCR4046....1O,9/6/25 6:21,1/1/26 23:15,
AT2025acto,field20456-2025-11-25,field20456,J,C3,/mnt/photometry/AT2025acto/field20456-2025-11-25/J/stack/coadd.Open-J.03232183-03232219.C3.fits,/mnt/photometry/AT2025acto/field20456-2025-11-25/J/stack/GRB_J_C3_Data_UHS_03232219.ecsv,2025-11-07,8.58,Circle,60.0,1,10,48.0,41.79127,16.51385,2.0,2.0,2.0,4.22,32.58,2.223,0.37123,1.90119,,,18.746,16.649,0.123,0.093,3.445,,18.483,,,,1.612,,,1.349,,0.079,2025-11-25,18,sci,192191,AT,2025acto,41.79134848,16.51392264,,,,59,GOTO,59.0,GOTO,19.27,120.0,L,"G. Ramsay, A. Kumar, K. Ackley, M. Dyer, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, J. Casares, L. Nuttall, B. Godson, T. Killestein, D. O'Neill, M. Pursiainen, on behalf of GOTO collaboration",11/8/25 18:38,"GOTO25jqg, ATLAS25oba, ZTF25acedcrr, PS25kxg",2025TNSTR4475....1R,,11/8/25 18:38,12/30/25 21:44,
AT2025umy,field14163-2025-08-19,field14163,J,C1,/mnt/photometry/AT2025umy/field14163-2025-08-19/J/stack/coadd.Open-J.02871999-02872035.C1.fits,/mnt/photometry/AT2025umy/field14163-2025-08-19/J/stack/GRB_J_C1_Data_VHS_02872035.ecsv,2025-08-16,8.58,Circle,60.0,1,10,48.0,0.00383,-5.58348,1.0,2.0,2.0,1.25,16.03,1.675,1.35157,0.1061,,,19.023,18.388,0.08,0.095,0.964,,19.376,,,,-0.024,,,0.329,,0.102,2025-08-19,3,sci,186423,AT,2025umy,0.003493648,-5.583653884,,,,74,ALeRCE,48.0,ZTF,20.1838,111.0,r,"S. Jurado, G. Pignata, F.E. Bauer, F. Forster, A. Munoz-Arancibia, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, E. Pizarro, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",8/19/25 1:34,"ZTF25abjlixu, PS25kgk",2025TNSTR3275....1J,,8/19/25 1:34,12/29/25 21:39,
AT2025wdt,field10476-2025-09-02,field10476,J,C2,/mnt/photometry/AT2025wdt/field10476-2025-09-02/J/stack/coadd.Open-J.02937021-02937057.C2.fits,/mnt/photometry/AT2025wdt/field10476-2025-09-02/J/stack/GRB_J_C2_Data_VHS_02937057.ecsv,2025-08-29,8.58,Circle,60.0,1,10,48.0,359.42763,-20.56337,2.0,2.0,2.0,2.15,27.38,1.382,1.14361,0.17286,,,18.335,17.346,0.06,0.114,1.505,,18.39,,,,0.462,,,0.516,,0.063,2025-09-02,4,sci,187543,AT,2025wdt,359.4278513,-20.56361126,,,,18,ATLAS,18.0,ATLAS,20.02,73.0,wide,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), M. R. Alarcón, J. Licandro, P. Nichita (IAC), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa, J. Tweddle (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",8/29/25 9:37,"ATLAS25ksi, ZTF25abmvpwg, PS25jxl",2025TNSTR3431....1T,,8/29/25 9:37,12/29/25 15:40,
AT2025vyp,field4221-2025-09-07,field4221,J,C1,/mnt/photometry/AT2025vyp/field4221-2025-09-07/J/stack/coadd.Open-J.02957297-02957333.C1.fits,/mnt/photometry/AT2025vyp/field4221-2025-09-07/J/stack/GRB_J_C1_Data_VHS_02957333.ecsv,2025-08-24,8.58,Circle,60.0,1,10,48.0,12.88524,-46.70154,2.0,2.0,2.0,2.66,41.8,1.348,1.48772,0.06442,,,17.925,16.63,0.041,0.039,1.517,,17.823,,,,0.324,,,0.222,,0.035,2025-09-07,14,sci,187404,AT,2025vyp,12.885333,-46.701128,,,,18,ATLAS,18.0,ATLAS,19.484,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), M. R. Alarcón, J. Licandro, P. Nichita (IAC), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa, J. Tweddle (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",8/28/25 9:47,"ATLAS25kov, ",2025TNSTR3409....1T,,8/28/25 9:47,12/27/25 17:37,
AT2025adpi,field7898-2025-10-28,field7898,J,C1,/mnt/photometry/AT2025adpi/field7898-2025-10-28/J/stack/coadd.Open-J.03139051-03139087.C1.fits,/mnt/photometry/AT2025adpi/field7898-2025-10-28/J/stack/GRB_J_C1_Data_VIKING_03139087.ecsv,2025-11-14,8.58,Circle,60.0,1,10,48.0,356.05256,-30.72115,0.0,0.0,0.0,1.3,91.98,1.195,0.49503,-1.0,,,16.734,16.145,0.015,0.025,99.0,,16.759,,,,99.0,,,99.0,,0.017,2025-10-28,-17,sci,192762,AT,2025adpi,356.0524197,-30.72109012,,,,135,GW-MMADS,135.0,GW-MMADS,19.7673,23.0,i,"Xander J. Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",11/15/25 21:59,C202511142344126m304316,2025TNSTR4589....1H,,11/15/25 22:00,11/15/25 22:00,
AT2025admv,field8172-2025-10-28,field8172,J,C1,/mnt/photometry/AT2025admv/field8172-2025-10-28/J/stack/coadd.Open-J.03138971-03139007.C1.fits,/mnt/photometry/AT2025admv/field8172-2025-10-28/J/stack/GRB_J_C1_Data_VIKING_03139007.ecsv,2025-11-14,8.58,Circle,60.0,1,10,48.0,354.5429,-29.65495,1.0,2.0,2.0,1.39,66.7,1.364,0.39084,0.09098,,,17.275,16.592,0.021,0.028,0.774,,17.326,,,,0.04,,,0.092,,0.026,2025-10-28,-17,sci,192697,AT,2025admv,354.5427974,-29.65488813,,,,135,GW-MMADS,135.0,GW-MMADS,21.1888,21.0,g,"Xander J. Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",11/15/25 21:59,A202511142338103m293918,2025TNSTR4589....1H,,11/15/25 21:59,11/15/25 21:59,
AT2025adip,field7895-2025-10-28,field7895,J,C4,/mnt/photometry/AT2025adip/field7895-2025-10-28/J/stack/coadd.Open-J.03139291-03139327.C4.fits,/mnt/photometry/AT2025adip/field7895-2025-10-28/J/stack/GRB_J_C4_Data_VIKING_03139327.ecsv,2025-11-14,8.58,Circle,60.0,1,10,48.0,352.84227,-31.51678,1.0,1.0,2.0,0.96,27.74,1.226,0.43462,0.18023,,,17.974,17.801,0.045,0.037,0.246,,17.991,,,,0.056,,,0.073,,0.068,2025-10-28,-17,sci,192587,AT,2025adip,352.842397,-31.516719,,,,59,GOTO,59.0,GOTO,19.59,120.0,L,"K. Ackley, M. Dyer, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, G. Ramsay, K. Noysena, R. Kotak, R. Breton, J. Casares, L. Nuttall, B. Godson, T. Killestein, A. Kumar, D. O'Neill, M. Pursiainen, on behalf of GOTO collaboration",11/14/25 12:18,GOTO25jzh,2025TNSTR4578....1A,,11/14/25 12:18,11/14/25 12:18,
AT2025adhv,field18001-2025-11-16,field18001,J,C1,/mnt/photometry/AT2025adhv/field18001-2025-11-16/J/stack/coadd.Open-J.03199057-03199093.C1.fits,/mnt/photometry/AT2025adhv/field18001-2025-11-16/J/stack/GRB_J_C1_Data_UHS_03199093.ecsv,2025-11-13,8.58,Circle,60.0,1,10,48.0,59.61921,7.70871,2.0,1.0,2.0,2.18,12.56,2.026,0.75769,0.19195,,,18.809,17.842,0.188,0.121,1.235,,18.358,,,,0.72,,,0.268,,0.106,2025-11-16,3,sci,192567,AT,2025adhv,59.619042,7.708583,,,,36,MASTER,36.0,MASTER,18.1,0.0,Other,"G.Antipov, V.Lipunov, E.Gorbovskoy, A.Kuznetsov, K.Zhirkov, I.Panchenko, N.Tiurina, P.Balanutsa, V.Topolev, D.Vlasenko, G.Antipov, A.Sankovich, Yu.Tselik, Ya.Kechin, V.Senik, A.Chasovnikov, K.Labsina, I. Gorbunov (Lomonosov MSU), O.Gress, N.Budnev (ISU), C.Francile, F. Podesta, R.Podesta, E. Gonzalez (Observatorio Astronomico Felix Aguilar (OAFA), A. Tlatov, D. Dormidontov (Kislovodsk Solar Station of the Pulkovo Observatory), A.Sosnovskij (CrAO), A. Gabovich, V.Yurkov (Blagoveschensk Educational StateUniversity), D.Buckley (SAAO), R.Rebolo (The Instituto de Astrofisica de Canarias), L.Carrasco, J.R.Valdes, V.Chavushyan, V.M.Patino Alvarez, J.Martinez, A.R.Corella, L.H.Rodriguez (INAOE, Guillermo Haro Astrophysics Observatory)",11/13/25 20:18,MASTER OT J035828.57+074230.9,2025TNSTR4557....1A,,11/13/25 20:18,11/13/25 20:18,
SN2025abgi,field15424-2025-10-27,field15424,J,C4,/mnt/photometry/SN2025abgi/field15424-2025-10-27/J/stack/coadd.Open-J.03134195-03134231.C4.fits,/mnt/photometry/SN2025abgi/field15424-2025-10-27/J/stack/GRB_J_C4_Data_VHS_03134231.ecsv,2025-10-21,8.58,Circle,60.0,1,10,48.0,359.36397,-2.90608,2.0,2.0,2.0,1.07,21.54,1.429,0.26599,0.19639,,,18.534,18.058,0.066,0.063,2.664,,18.473,,,,2.249,,,2.188,,0.117,2025-10-27,6,sci,191132,SN,2025abgi,359.3639559,-2.9061519,0.023396,10.0,SN II,18,ATLAS,18.0,ATLAS,18.489,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), M. R. Alarcón, J. Licandro, P. Nichita (IAC), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill, P. J. Broda (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa, J. Tweddle (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",10/23/25 1:35,"ATLAS25ndf, GOTO25jcs, , ZTF25acazvii",2025TNSTR4251....1T,2025TNSCR4487....1S,10/23/25 1:35,11/8/25 19:31,
AT2025acit,field16376-2025-11-04,field16376,J,C4,/mnt/photometry/AT2025acit/field16376-2025-11-04/J/stack/coadd.Open-J.03163611-03163647.C4.fits,/mnt/photometry/AT2025acit/field16376-2025-11-04/J/stack/GRB_J_C4_Data_LAS_03163647.ecsv,2025-10-18,8.58,Circle,60.0,1,10,48.0,4.27799,1.90204,0.0,0.0,0.0,0.75,4.88,1.554,0.95104,-1.0,,,19.69,19.748,0.275,0.362,99.0,,20.117,,,,99.0,,,99.0,,0.289,2025-11-04,17,sci,191907,AT,2025acit,4.278083,1.902289,,,,154,WFST,154.0,WFST,22.83,152.0,g,"Zelin Xu, Dezheng Meng, Ji-an Jiang, Weiyu Wu, Zhengyan Liu, Junhan Zhao, Ziqing Jia (USTC) on behalf of the WFST collaboration",11/4/25 10:43,WFST251018vclh,2025TNSTR4438....1X,,11/4/25 10:44,11/4/25 10:44,
AT2025acij,field16368-2025-11-04,field16368,J,C2,/mnt/photometry/AT2025acij/field16368-2025-11-04/J/stack/coadd.Open-J.03163451-03163487.C2.fits,/mnt/photometry/AT2025acij/field16368-2025-11-04/J/stack/GRB_J_C2_Data_VHS_03163487.ecsv,2025-10-18,8.58,Circle,60.0,1,10,48.0,355.21373,0.984,0.0,0.0,0.0,0.46,14.98,1.801,0.76694,-1.0,,,19.043,18.902,0.16,0.106,99.0,,17.851,,,,99.0,,,99.0,,0.16,2025-11-04,17,sci,191897,AT,2025acij,355.213875,0.984158,,,,154,WFST,154.0,WFST,22.4,153.0,r,"Zelin Xu, Dezheng Meng, Ji-an Jiang, Weiyu Wu, Zhengyan Liu, Junhan Zhao, Ziqing Jia (USTC) on behalf of the WFST collaboration",11/4/25 10:43,WFST251018dvun,2025TNSTR4438....1X,,11/4/25 10:43,11/4/25 10:43,
AT2025acdl,field13910-2025-10-29,field13910,J,C4,/mnt/photometry/AT2025acdl/field13910-2025-10-29/J/stack/coadd.Open-J.03146219-03146255.C4.fits,/mnt/photometry/AT2025acdl/field13910-2025-10-29/J/stack/GRB_J_C4_Data_VHS_03146255.ecsv,2025-10-27,8.58,Circle,60.0,1,10,48.0,70.42417,-7.40483,0.0,0.0,0.0,1.14,6.89,5.922,0.73359,-1.0,,,19.154,19.366,0.189,0.163,99.0,,19.237,,,,99.0,,,99.0,,0.2,2025-10-29,2,sci,191766,AT,2025acdl,70.42426151,-7.405010353,,,,74,ALeRCE,48.0,ZTF,20.7612,110.0,g,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, E. Pizarro, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",11/1/25 17:53,ZTF25accghim,2025TNSTR4392....1F,,11/1/25 17:53,11/1/25 17:53,
AT2025abwu,field7082-2025-09-30,field7082,J,C4,/mnt/photometry/AT2025abwu/field7082-2025-09-30/J/stack/coadd.Open-J.03032909-03032945.C4.fits,/mnt/photometry/AT2025abwu/field7082-2025-09-30/J/stack/GRB_J_C4_Data_VIKING_03032945.ecsv,2025-10-19,8.58,Circle,60.0,1,10,48.0,342.58219,-34.61687,2.0,2.0,2.0,0.73,11.4,1.178,0.98746,0.58474,,,19.197,19.082,0.121,0.09,0.628,,19.217,,,,0.493,,,0.513,,0.157,2025-09-30,-19,sci,191588,AT,2025abwu,342.5819817,-34.616655,,,,18,ATLAS,18.0,ATLAS,19.61,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), M. R. Alarcón, J. Licandro, P. Nichita (IAC), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill, P. J. Broda (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa, J. Tweddle (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",10/29/25 14:46,ATLAS25nlt,2025TNSTR4342....1T,,10/29/25 14:46,10/29/25 14:46,
AT2025abvm,field17663-2025-11-16,field17663,J,C2,/mnt/photometry/AT2025abvm/field17663-2025-11-16/J/stack/coadd.Open-J.03197937-03197973.C2.fits,/mnt/photometry/AT2025abvm/field17663-2025-11-16/J/stack/GRB_Multisource_J_C2_Data_2MASS_03197973.ecsv,2025-10-28,8.58,Circle,60.0,1,10,48.0,32.77472,6.68062,3.0,3.0,3.0,1.55,13.73,1.676,1.57557,-1.0,,,17.775,18.135,0.136,0.226,99.0,,17.798,,,,99.0,,,99.0,,0.11,2025-11-16,19,sci,191553,AT,2025abvm,32.77458572,6.680204391,,,,139,LAST,139.0,LAST,19.69,1.0,Clear,"E. O. Ofek (WIS), R. Konno (WIS), E. A. Zimmerman (WIS), A. Horowicz (WIS), S. Garrappa (WIS), S. Ben-Ami (WIS), D. Polishook (WIS), O. Yaron (WIS), P. Chen (WIS), A. Krassilchtchikov (WIS), Y. M. Shani (WIS), E. Segre (WIS), A. Gal-Yam (WIS), S. Spitzer (WIS), and K. Rybicki (WIS) on behalf of the LAST Collaboration",10/29/25 5:17,,2025TNSTR4345....1O,,10/29/25 5:17,10/29/25 5:17,
AT2025abgc,field16698-2025-11-10,field16698,J,C4,/mnt/photometry/AT2025abgc/field16698-2025-11-10/J/stack/coadd.Open-J.03173807-03173843.C4.fits,/mnt/photometry/AT2025abgc/field16698-2025-11-10/J/stack/GRB_J_C4_Data_LAS_03173843.ecsv,2025-10-22,8.58,Circle,60.0,1,10,48.0,11.06977,2.87348,2.0,2.0,2.0,1.23,117.7,1.049,0.3508,0.27331,,,16.018,15.65,0.011,0.017,0.408,,15.957,,,,0.102,,,0.041,,0.015,2025-11-10,19,sci,191126,AT,2025abgc,11.06985966,2.873452305,,,,74,ALeRCE,48.0,ZTF,17.572,111.0,r,"A. Munoz-Arancibia, G. Pignata, F.E. Bauer, F. Forster, A. Mourao, S. Jurado, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, F. Andrades, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",10/22/25 21:12,ZTF25abzatak,2025TNSTR4237....1M,,10/22/25 21:12,10/22/25 21:12,
AT2025abcc,field4426-2025-10-18,field4426,J,C4,/mnt/photometry/AT2025abcc/field4426-2025-10-18/J/stack/coadd.Open-J.03099728-03099764.C4.fits,/mnt/photometry/AT2025abcc/field4426-2025-10-18/J/stack/GRB_J_C4_Data_VHS_03099764.ecsv,2025-10-20,8.58,Circle,60.0,1,10,48.0,353.88329,-47.45681,2.0,1.0,2.0,1.24,22.13,1.159,0.77202,0.22896,,,18.218,17.797,0.058,0.049,0.605,,18.187,,,,0.216,,,0.185,,0.078,2025-10-18,-2,sci,191022,AT,2025abcc,353.8831917,-47.45701167,,,,18,ATLAS,18.0,ATLAS,19.11,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), M. R. Alarcón, J. Licandro, P. Nichita (IAC), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill, P. J. Broda (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa, J. Tweddle (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",10/21/25 9:20,ATLAS25nap,2025TNSTR4220....1T,,10/21/25 9:20,10/21/25 9:20,
AT2025aanp,field4864-2025-10-18,field4864,J,C1,/mnt/photometry/AT2025aanp/field4864-2025-10-18/J/stack/coadd.Open-J.03099288-03099324.C1.fits,/mnt/photometry/AT2025aanp/field4864-2025-10-18/J/stack/GRB_J_C1_Data_VHS_03099324.ecsv,2025-10-13,8.58,Circle,60.0,1,10,48.0,339.25471,-44.28206,0.0,0.0,0.0,1.2,22.84,1.32,0.67864,-1.0,,,18.599,18.254,0.058,0.063,99.0,,18.686,,,,99.0,,,99.0,,0.066,2025-10-18,5,sci,190588,AT,2025aanp,339.2544588,-44.28201,,,,59,GOTO,59.0,GOTO,20.25,120.0,L,"D. O'Neill, K. Ackley, M. Dyer, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, G. Ramsay, K. Noysena, R. Kotak, R. Breton, J. Casares, L. Nuttall, B. Godson, T. Killestein, A. Kumar, M. Pursiainen, on behalf of GOTO collaboration",10/15/25 14:51,"GOTO25ipd, ATLAS25nac",2025TNSTR4132....1O,,10/15/25 14:51,10/20/25 23:16,
AT2025aary,field3839-2025-09-29,field3839,J,C2,/mnt/photometry/AT2025aary/field3839-2025-09-29/J/stack/coadd.Open-J.03028896-03028932.C2.fits,/mnt/photometry/AT2025aary/field3839-2025-09-29/J/stack/GRB_J_C2_Data_VHS_03028932.ecsv,2025-09-29,8.58,Circle,60.0,1,10,48.0,79.12693,-49.25741,0.0,0.0,0.0,1.16,19.71,1.25,0.32813,-1.0,,,17.796,17.839,0.067,0.122,99.0,,17.989,,,,99.0,,,99.0,,0.084,2025-09-29,0,sci,190756,AT,2025aary,79.12681793,-49.25746111,,,,135,GW-MMADS,135.0,GW-MMADS,21.3212,22.0,r,"Xander J. Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",10/17/25 19:22,C202509290516304m491527,2025TNSTR4157....1H,,10/17/25 19:23,10/17/25 19:23,
