full_name,field,truncated_field,band,chip,coadd_path,ecsv_path,discoverydate,EXPTIMEE,DITHTYP,DITHRAD,DITH_REP,NINT,ROTOFF,RA,DEC,psfS_CM,aperS_CM,autoS_CM,Radius,SNR,Elongation,Distance,Separation,Survey_Crsmtch,Survey Crsmtch,aperMag,autoMag,aperMag_Err,psfMag_Err,autoME_CM,apMag,psfMag,Mag_Err_Crsmtch,Mag_Err,apMag2,psfME_CM,Mag,apMag_Err,aperME_CM,apMag2_Err,autoMag_Err,field_date,days_since_discovery,role,ref_coadd_path,ref_field,ref_chip,ref_autoMag,ref_autoMag_Err,ref_psfMag,ref_psfMag_Err,ref_aperMag,ref_aperMag_Err,ref_days_since_discovery,ref_autoS_CM,ref_psfS_CM,ref_aperS_CM,objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified,status,edge,px_from_edge,mag_dif,sci_ref_dif,average_sci_mag,b
AT2024acdo,field6105-2024-11-29,field6105,J,C4,/mnt/photometry/AT2024acdo/field6105-2024-11-29/J/stack/coadd.Open-J.01997804-01997820.C4.fits,/mnt/photometry/AT2024acdo/field6105-2024-11-29/J/stack/GRB_J_C4_Data_2MASS_01997820.ecsv,2024-11-23,20.02,Random,90.0,1,3,9223372036854775807:9223372036854775807:000NaN,50.67239,-38.15487,2.0,1.0,2.0,1.99,85.79,1.8,2.9315,0.43163,,,15.763,14.81,0.022,0.066,0.764,,16.068,,,,-0.494,,,-0.189,,0.017,2024-11-29,6,sci,"['/mnt/photometry/AT2024acdo/field6105-2024-12-29/J/stack/coadd.Open-J.02029419-02029435.C4.fits', '/mnt/photometry/AT2024acdo/field6105-2024-09-14/J/stack/coadd.Open-J.01688744-01688780.C4.fits', '/mnt/photometry/AT2024acdo/field6105-2025-01-13/J/stack/coadd.Open-J.02065139-02065155.C4.fits', '/mnt/photometry/AT2024acdo/field6105-2024-12-01/J/stack/coadd.Open-J.02006492-02006500.C4.fits', '/mnt/photometry/AT2024acdo/field6105-2024-11-27/J/stack/coadd.Open-J.01989795-01989811.C4.fits']","['field6105-2024-12-29', 'field6105-2024-09-14', 'field6105-2025-01-13', 'field6105-2024-12-01', 'field6105-2024-11-27']","['C4', 'C4', 'C4', 'C4', 'C4']","[nan, 14.711, 14.794, nan, 15.08]","[nan, 0.009, 0.015, nan, 0.021]","[nan, 14.219, 15.727, nan, 15.109]","[nan, 0.02, 0.099, nan, 0.143]","[nan, 15.872, 15.64, nan, 15.237]","[nan, 0.01, 0.018, nan, 0.031]","[36, -70, 51, 8, 4]","[nan, 2.0, 2.0, nan, 2.0]","[nan, 2.0, 1.0, nan, 1.0]","[nan, 2.0, 1.0, nan, 2.0]",167052,AT,2024acdo,50.67135909,-38.15478545,,,,18,ATLAS,18.0,ATLAS,18.929,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",11/25/24 12:18,"ATLAS24qnr, GOTO24inx",2024TNSTR4621....1T,,11/25/24 12:18,11/25/24 12:18,,False,770.2069859997496,1.258000000000001,0.06416666666666693,15.2865,-56.74959840492465
AT2024abxa,field17406-2024-10-23,field17406,J,C3,/mnt/photometry/AT2024abxa/field17406-2024-10-23/J/stack/coadd.Open-J.01865009-01865045.C3.fits,/mnt/photometry/AT2024abxa/field17406-2024-10-23/J/stack/GRB_J_C3_Data_2MASS_01865045.ecsv,2024-11-06,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,98.38048,4.87707,2.0,2.0,2.0,1.11,18.41,1.819,0.23308,0.25656,,,16.138,16.067,0.064,0.053,0.688,,16.058,,,,0.697,,,0.617,,0.075,2024-10-23,-14,sci,['/mnt/photometry/AT2024abxa/field17406-2026-01-11/J/stack/coadd.Open-J.03363257-03363293.C3.fits'],['field17406-2026-01-11'],['C3'],[16.876],[0.027],[16.858],[0.016],[16.857],[0.02],[431],[1.0],[1.0],[1.0],166882,AT,2024abxa,98.380458,4.877011,,,,24,GaiaAlerts,24.0,GaiaAlerts,16.44,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",11/23/24 10:56,Gaia24djk,2024TNSTR4600....1H,,11/23/24 10:56,11/23/24 10:56,,False,879.7013580582175,0.009000000000000341,-0.7639999999999993,16.1025,-2.032566709258159
AT2024xwh,field10821-2024-10-05,field10821,H,C1,/mnt/photometry/AT2024xwh/field10821-2024-10-05/H/stack/coadd.Open-H.01784738-01784793.C1.fits,/mnt/photometry/AT2024xwh/field10821-2024-10-05/H/stack/GRB_H_C1_Data_2MASS_01784793.ecsv,2024-10-08,11.44,Random,10.0,1,12,9223372036854775807:9223372036854775807:000NaN,55.38686,-18.07217,3.0,3.0,3.0,1.52,9.67,1.215,0.82773,-1.0,,,18.565,18.011,0.132,0.112,99.0,,18.213,,,,99.0,,,99.0,,0.155,2024-10-05,-3,sci,['/mnt/photometry/AT2024xwh/field10821-2024-10-09/H/stack/coadd.Open-H.01802595-01802650.C1.fits'],['field10821-2024-10-09'],['C1'],[18.405],[0.087],[18.731],[0.079],[18.497],[0.081],[1],[3.0],[3.0],[3.0],164053,AT,2024xwh,55.38698216,-18.07197437,,,,83,YSE,4.0,Pan-STARRS,21.04,56.0,g,"D. O. Jones (UC Santa Cruz), K. D. French (Carnegie, Illinois), A. Agnello, C. R. Angus, Z. Ansari, N. Arendse, C. Gall, C. Grillo, S. H. Bruun, C. Hede, J. Hjorth, L. Izzo, H. Korhonen, S. Raimundo, D. Kodi Ramanah, A. Sarangi, R. Wojtak, H. Pfister (DARK, U Copenhagen), K. Auchettl (DARK, UC Santa Cruz, U Melbourne), K. C. Chambers, M. E. Huber, E. A. Magnier, T. J. L. de Boer, J. R. Fairlamb, C. C. Lin, R. J. Wainscoat, T. Lowe, H. Gao, J. Herman, A. S. B. Schultz, P. Minguez (IfA, Hawaii), A. Engel, A. Gagliano, G. Narayan, M. Soraisam (Illinois), Q. Wang (JHU), A. Rest (JHU, STScI), S. J. Smartt, K. W. Smith (Queen's University Belfast), K. Alexander, P. Blanchard, L. DeMarchi, A. Hajela, W. Jacobson-Galan, R. Margutti, D. Matthews, C. Stauffer, M. Stroh, G. Terreran (Northwestern), M. Drout (U Toronto), D. A. Coulter, G. Dimitriadis, R. J. Foley, T. Hung, C. D. Kilpatrick, C. Rojas-Bravo, M. R. Siebert (UC Santa Cruz), E. Ramirez-Ruiz (UC Santa Cruz, DARK)",10/12/24 18:37,PS24jmc,2024TNSTR3967....1J,,10/12/24 18:37,11/14/24 9:52,,False,801.7917621002478,0.20200000000000173,-0.16300000000000026,18.288,-50.18698000824315
AT2024abcx,field10227-2024-10-03,field10227,H,C2,/mnt/photometry/AT2024abcx/field10227-2024-10-03/H/stack/coadd.Open-H.01775913-01775968.C2.fits,/mnt/photometry/AT2024abcx/field10227-2024-10-03/H/stack/GRB_H_C2_Data_2MASS_01775968.ecsv,2024-09-15,11.44,Random,10.0,1,12,9223372036854775807:9223372036854775807:000NaN,56.32536,-20.42879,0.0,0.0,0.0,1.39,22.9,1.083,2.44687,-1.0,,,18.029,17.356,0.059,0.095,99.0,,17.542,,,,99.0,,,99.0,,0.071,2024-10-03,18,sci,"['/mnt/photometry/AT2024abcx/field10227-2024-11-18/H/stack/coadd.Open-H.01961056-01961111.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2025-01-17/H/stack/coadd.Open-H.02078288-02078343.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-11-10/H/stack/coadd.Open-H.01926622-01926677.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-10-30/H/stack/coadd.Open-H.01888941-01888996.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-12-01/H/stack/coadd.Open-H.02007639-02007694.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-11-12/H/stack/coadd.Open-H.01934923-01934978.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-11-29/H/stack/coadd.Open-H.01998983-01999038.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-11-23/H/stack/coadd.Open-H.01976190-01976245.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-11-15/H/stack/coadd.Open-H.01946033-01946088.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-10-24/H/stack/coadd.Open-H.01868741-01868796.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-10-11/H/stack/coadd.Open-H.01814059-01814114.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-10-08/H/stack/coadd.Open-H.01799291-01799346.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2025-01-09/H/stack/coadd.Open-H.02043109-02043164.C2.fits', '/mnt/photometry/AT2024abcx/field10227-2024-11-07/H/stack/coadd.Open-H.01913552-01913607.C2.fits']","['field10227-2024-11-18', 'field10227-2025-01-17', 'field10227-2024-11-10', 'field10227-2024-10-30', 'field10227-2024-12-01', 'field10227-2024-11-12', 'field10227-2024-11-29', 'field10227-2024-11-23', 'field10227-2024-11-15', 'field10227-2024-10-24', 'field10227-2024-10-11', 'field10227-2024-10-08', 'field10227-2025-01-09', 'field10227-2024-11-07']","['C2', 'C2', 'C2', 'C2', 'C2', 'C2', 'C2', 'C2', 'C2', 'C2', 'C2', 'C2', 'C2', 'C2']","[17.234, 16.972, nan, 17.361, nan, 17.097, 16.844, 17.296, 17.307, 17.066, 16.99, 17.242, 17.203, nan]","[0.091, 0.073, nan, 0.082, nan, 0.076, 0.064, 0.091, 0.108, 0.077, 0.063, 0.061, 0.081, nan]","[18.133, 17.652, nan, 17.482, nan, 17.784, 18.003, 17.795, 17.538, 18.538, 17.748, 18.219, 17.709, nan]","[0.128, 0.128, nan, 0.144, nan, 0.144, 0.115, 0.157, 0.21, 0.164, 0.142, 0.113, 0.134, nan]","[17.883, 17.758, nan, 17.759, nan, 17.873, 17.95, 18.044, 17.654, 18.019, 17.888, 17.99, 17.762, nan]","[0.074, 0.061, nan, 0.066, nan, 0.072, 0.056, 0.082, 0.111, 0.071, 0.051, 0.048, 0.067, nan]","[64, 124, 56, 45, 77, 58, 75, 69, 61, 39, 26, 23, 116, 53]","[0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",166351,AT,2024abcx,56.32467603,-20.42902583,,,,4,Pan-STARRS,4.0,Pan-STARRS,20.51,26.0,w,"K. C. Chambers, T. de Boer, J. Herman, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",11/14/24 9:42,PS24kzc,2024TNSTR4494....1C,,11/14/24 9:42,11/14/24 9:42,,True,289.6249608697517,0.18599999999999994,0.18377272727272853,17.692500000000003,-50.13416624400174
SN2024zsj,field10520-2024-10-25,field10520,H,C3,/mnt/photometry/SN2024zsj/field10520-2024-10-25/H/stack/coadd.Open-H.01873944-01873999.C3.fits,/mnt/photometry/SN2024zsj/field10520-2024-10-25/H/stack/GRB_H_C3_Data_2MASS_01873999.ecsv,2024-10-27,11.44,Random,10.0,1,12,9223372036854775807:9223372036854775807:000NaN,52.18252,-19.95201,1.0,1.0,2.0,5.13,216.74,4.816,1.70704,0.56656,,,15.892,13.769,0.01,0.022,1.846,,15.73,,,,-0.115,,,-0.277,,0.008,2024-10-25,-2,sci,['/mnt/photometry/SN2024zsj/field10520-2024-10-31/H/stack/coadd.Open-H.01894684-01894739.C3.fits'],['field10520-2024-10-31'],['C3'],[13.837],[0.009],[15.806],[0.024],[15.907],[0.012],[4],[2.0],[1.0],[1.0],165392,SN,2024zsj,52.1820563,-19.9522023,0.045,3.0,SN Ia,59,GOTO,59.0,GOTO,19.3,120.0,L,"A. Kumar, D. O'Neill, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, G. Ramsay, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, on behalf of GOTO collaboration",10/29/24 16:56,"GOTO24hnb, ATLAS24ptz, ZTF24abpueay",2024TNSTR4204....1K,2024TNSCR4267....1D,10/29/24 16:56,11/13/24 9:10,,False,418.4424805594192,1.9610000000000003,-0.04150000000000009,14.8305,-53.675678745472624
AT2024ztm,field10519-2024-10-24,field10519,H,C3,/mnt/photometry/AT2024ztm/field10519-2024-10-24/H/stack/coadd.Open-H.01869101-01869156.C3.fits,/mnt/photometry/AT2024ztm/field10519-2024-10-24/H/stack/GRB_H_C3_Data_2MASS_01869156.ecsv,2024-10-30,11.44,Random,10.0,1,12,9223372036854775807:9223372036854775807:000NaN,50.52425,-19.9578,3.0,3.0,3.0,1.4,15.58,1.071,2.45878,-1.0,,,18.924,18.14,0.088,0.12,99.0,,19.271,,,,99.0,,,99.0,,0.096,2024-10-24,-6,sci,['/mnt/photometry/AT2024ztm/field10519-2024-10-30/H/stack/coadd.Open-H.01889301-01889356.C3.fits'],['field10519-2024-10-30'],['C3'],[18.645],[0.103],[19.062],[0.117],[19.003],[0.109],[0],[3.0],[3.0],[3.0],165423,AT,2024ztm,50.523746,-19.958297,,,,60,BlackGEM,60.0,BlackGEM,20.5,118.0,BG-q,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",10/30/24 15:43,BGEM J032205.69-195729.8,2024TNSTR4214....1T,,10/30/24 15:43,10/30/24 15:43,,False,865.4709762665098,1.1310000000000002,-0.2919999999999998,18.532,-55.15312072827538
AT2024zoz,field7402-2024-10-03,field7402,H,C2,/mnt/photometry/AT2024zoz/field7402-2024-10-03/H/stack/coadd.Open-H.01775613-01775668.C2.fits,/mnt/photometry/AT2024zoz/field7402-2024-10-03/H/stack/GRB_H_C2_Data_2MASS_01775668.ecsv,2024-10-04,11.44,Random,10.0,1,12,9223372036854775807:9223372036854775807:000NaN,56.73547,-31.87452,1.0,1.0,2.0,3.13,105.55,1.148,1.32359,0.46462,,,16.831,15.07,0.017,0.046,1.446,,17.04,,,,-0.524,,,-0.315,,0.014,2024-10-03,-1,sci,['/mnt/photometry/AT2024zoz/field7402-2024-10-08/H/stack/coadd.Open-H.01798991-01799046.C2.fits'],['field7402-2024-10-08'],['C2'],[15.137],[0.014],[17.603],[0.106],[16.803],[0.018],[4],[2.0],[2.0],[1.0],165300,AT,2024zoz,56.7350358,-31.87449429,,,,4,Pan-STARRS,4.0,Pan-STARRS,19.74,26.0,w,"K. C. Chambers, T. de Boer, J. Herman, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",10/27/24 22:05,PS24kgx,2024TNSTR4175....1C,,10/27/24 22:05,10/27/24 22:05,,False,1199.4468663906919,1.9699999999999989,-0.01950000000000074,15.9505,-51.99351465111715
SN2024xyu,field17660-2024-10-22,field17660,J,C1,/mnt/photometry/SN2024xyu/field17660-2024-10-22/J/stack/coadd.Open-J.01855967-01856605.C1.fits,/mnt/photometry/SN2024xyu/field17660-2024-10-22/J/stack/GRB_J_C1_Data_UKIDSS_J_01856605.ecsv,2024-10-13,60.06,Random,90.0,1,30,9223372036854775807:9223372036854775807:000NaN,28.48498,6.61745,2.0,2.0,2.0,1.6,73.83,1.195,1.2299,0.54396,,,18.109,17.383,0.02,0.032,1.118,,18.087,,,,0.414,,,0.392,,0.021,2024-10-22,9,sci,"['/mnt/photometry/SN2024xyu/field17660-2025-12-14/J/stack/coadd.Open-J.03291630-03291666.C1.fits', '/mnt/photometry/SN2024xyu/field17660-2025-12-17/J/stack/coadd.Open-J.03303914-03303950.C1.fits', '/mnt/photometry/SN2024xyu/field17660-2025-11-20/J/stack/coadd.Open-J.03215351-03215387.C1.fits']","['field17660-2025-12-14', 'field17660-2025-12-17', 'field17660-2025-11-20']","['C1', 'C1', 'C1']","[17.636, 17.771, 17.624]","[0.071, 0.089, 0.069]","[18.548, 18.024, 18.467]","[0.063, 0.065, 0.06]","[18.462, 18.09, 18.303]","[0.063, 0.089, 0.053]","[427, 430, 403]","[2.0, 2.0, 2.0]","[1.0, 2.0, 1.0]","[1.0, 2.0, 2.0]",164119,SN,2024xyu,28.4848503,6.6177686,0.067,3.0,SN Ia,74,ALeRCE,48.0,ZTF,19.8669,111.0,r,"F. Forster, F.E. Bauer, G. Pignata, A. Munoz-Arancibia, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, E. Pizarro, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",10/13/24 17:59,"ZTF24abmpzmg, ATLAS24pnh, GOTO24hhb",2024TNSTR3975....1F,2024TNSCR4109....1H,10/13/24 18:00,10/22/24 16:15,,False,804.3403045930875,0.7040000000000006,-0.23499999999999766,17.746000000000002,-53.26307731960741
AT2024yfr,field14893-2024-10-24,field14893,J,C3,/mnt/photometry/AT2024yfr/field14893-2024-10-24/J/stack/coadd.Open-J.01870345-01870381.C3.fits,/mnt/photometry/AT2024yfr/field14893-2024-10-24/J/stack/GRB_J_C3_Data_VHS_01870381.ecsv,2024-10-10,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,114.11947,-4.03465,1.0,1.0,2.0,1.12,45.07,1.104,0.35672,0.04858,,,17.523,17.054,0.028,0.034,0.567,,17.647,,,,-0.026,,,0.098,,0.034,2024-10-24,14,sci,['/mnt/photometry/AT2024yfr/field14893-2025-12-13/J/stack/coadd.Open-J.03288462-03288498.C3.fits'],['field14893-2025-12-13'],['C3'],[17.026],[0.036],[17.349],[0.028],[17.427],[0.035],[429],[2.0],[2.0],[2.0],164298,AT,2024yfr,114.1195459,-4.034712,,,,48,ZTF,48.0,ZTF,19.4737,110.0,g,"Ann Victor Adly Mina (UC Berkeley), Daniel Perley (LJMU), Christoffer Fremling (Caltech), Theophile du Laz (Caltech) on behalf of ZTF",10/15/24 17:42,ZTF24ablzlmu,2024TNSTR4016....1M,,10/15/24 17:42,10/15/24 17:42,,False,861.051427737199,0.593,0.06199999999999939,17.2885,7.873286845167069
AT2024yfg,field20173-2024-09-24,field20173,J,C1,/mnt/photometry/AT2024yfg/field20173-2024-09-24/J/stack/coadd.Open-J.01733052-01733088.C1.fits,/mnt/photometry/AT2024yfg/field20173-2024-09-24/J/stack/GRB_J_C1_Data_2MASS_01733088.ecsv,2024-10-08,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,66.20841,15.84169,1.0,2.0,2.0,2.05,101.87,1.403,0.51446,0.73438,,,16.631,15.611,0.018,0.018,0.602,,16.358,,,,-0.145,,,-0.418,,0.017,2024-09-24,-14,sci,['/mnt/photometry/AT2024yfg/field20173-2026-01-11/J/stack/coadd.Open-J.03362337-03362373.C1.fits'],['field20173-2026-01-11'],['C1'],[15.628],[0.02],[16.381],[0.023],[16.429],[0.017],[460],[2.0],[1.0],[2.0],164287,AT,2024yfg,66.2082692,15.8416577,,,,48,ZTF,48.0,ZTF,21.0458,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",10/15/24 10:04,ZTF24abmdmgz,2024TNSTR4020....1S,,10/15/24 10:04,10/15/24 10:04,,False,1467.0294322869022,0.7469999999999999,0.09250000000000114,16.121000000000002,-23.04514784092138
AT2024ydf,field13961-2024-10-25,field13961,J,C2,/mnt/photometry/AT2024ydf/field13961-2024-10-25/J/stack/coadd.Open-J.01877296-01877332.C2.fits,/mnt/photometry/AT2024ydf/field13961-2024-10-25/J/stack/GRB_J_C2_Data_VHS_01877332.ecsv,2024-10-07,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,128.78487,-6.88087,2.0,2.0,2.0,1.29,18.36,1.195,0.13538,0.19484,,,18.03,17.734,0.069,0.108,0.592,,17.863,,,,0.463,,,0.296,,0.101,2024-10-25,18,sci,['/mnt/photometry/AT2024ydf/field13961-2026-01-11/J/stack/coadd.Open-J.03363737-03363773.C2.fits'],['field13961-2026-01-11'],['C2'],[17.639],[0.092],[18.178],[0.094],[18.072],[0.066],[461],[2.0],[1.0],[2.0],164234,AT,2024ydf,128.784833,-6.880889,,,,24,GaiaAlerts,24.0,GaiaAlerts,18.51,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",10/14/24 8:53,Gaia24cxh,2024TNSTR3993....1H,,10/14/24 8:53,10/14/24 8:53,,False,426.86141736908667,0.12899999999999778,0.02650000000000219,17.882,19.15714956476345
AT2024xds,field6105-2024-09-14,field6105,J,C3,/mnt/photometry/AT2024xds/field6105-2024-09-14/J/stack/coadd.Open-J.01688744-01688780.C3.fits,/mnt/photometry/AT2024xds/field6105-2024-09-14/J/stack/GRB_J_C3_Data_2MASS_01688780.ecsv,2024-10-02,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,49.86085,-38.01769,1.0,1.0,2.0,3.02,115.39,1.627,3.22658,0.19258,,,16.833,15.164,0.016,0.047,1.496,,16.987,,,,-0.327,,,-0.173,,0.015,2024-09-14,-18,sci,"['/mnt/photometry/AT2024xds/field6105-2024-12-29/J/stack/coadd.Open-J.02029419-02029435.C3.fits', '/mnt/photometry/AT2024xds/field6105-2025-01-13/J/stack/coadd.Open-J.02065139-02065155.C3.fits', '/mnt/photometry/AT2024xds/field6105-2024-11-29/J/stack/coadd.Open-J.01997804-01997820.C3.fits', '/mnt/photometry/AT2024xds/field6105-2024-12-01/J/stack/coadd.Open-J.02006492-02006500.C3.fits', '/mnt/photometry/AT2024xds/field6105-2024-11-27/J/stack/coadd.Open-J.01989795-01989811.C3.fits']","['field6105-2024-12-29', 'field6105-2025-01-13', 'field6105-2024-11-29', 'field6105-2024-12-01', 'field6105-2024-11-27']","['C3', 'C3', 'C3', 'C3', 'C3']","[nan, 15.433, 15.396, 16.353, 15.607]","[nan, 0.023, 0.026, 0.126, 0.028]","[nan, 17.264, 16.964, 17.68, 16.568]","[nan, 0.105, 0.106, 0.227, 0.169]","[nan, 16.865, 16.929, 16.877, 16.489]","[nan, 0.031, 0.031, 0.05, 0.046]","[88, 103, 58, 60, 56]","[nan, 2.0, 2.0, 1.0, 2.0]","[nan, 2.0, 1.0, 2.0, 1.0]","[nan, 1.0, 1.0, 1.0, 1.0]",163107,AT,2024xds,49.861167,-38.016831,,,,18,ATLAS,18.0,ATLAS,18.483,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, A. Lawrence, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt (Oxford/QUB), K. W. Smith, D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, P. Ramsden, C. R. Angus, A. Wilson (Queen's University Belfast), A. Aamer (QUB/Birmingham), L. Shingles (GSI/QUB), S. Srivastav, J. Gillanders, L. Rhodes, H. Stevance (Oxford), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. Sommer (LMU/QUB), B. P. Schmidt (ANU)",10/3/24 7:15,"ATLAS24otu, GOTO24gpn, Gaia24cvj, BGEM J031926.68-380059.9",2024TNSTR3839....1T,,10/3/24 7:15,10/7/24 7:50,,False,886.0933660992814,1.8229999999999986,-0.2451250000000007,15.9985,-57.396068041829935
AT2024wnz,field11719-2024-09-03,field11719,J,C3,/mnt/photometry/AT2024wnz/field11719-2024-09-03/J/stack/coadd.Open-J.01637690-01637726.C3.fits,/mnt/photometry/AT2024wnz/field11719-2024-09-03/J/stack/GRB_J_C3_Data_VHS_01637726.ecsv,2024-09-21,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,44.90974,-15.21924,2.0,2.0,2.0,0.74,45.21,1.228,0.04922,0.11545,,,17.143,17.155,0.027,0.023,0.193,,17.142,,,,0.207,,,0.206,,0.033,2024-09-03,-18,sci,['/mnt/photometry/AT2024wnz/field11719-2026-01-10/J/stack/coadd.Open-J.03361517-03361553.C3.fits'],['field11719-2026-01-10'],['C3'],[16.932],[0.035],[17.016],[0.023],[16.948],[0.027],[476],[2.0],[2.0],[2.0],162679,AT,2024wnz,44.90975,-15.219231,,,,24,GaiaAlerts,24.0,GaiaAlerts,17.04,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",9/24/24 21:29,Gaia24cpp,2024TNSTR3680....1H,,9/24/24 21:29,9/24/24 21:29,,False,772.9615849367724,0.013000000000001677,0.2090000000000014,17.149,-58.24755758234015
